id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,物件種別,一日あたりの金額（円）,最小宿泊日数,レビュー数,最新レビューの日付,月間レビュー数,ホストがこの自治体で持っている物件の数,次の365日間でその物件が予約可能な日数,過去12ヶ月間のレビュー数,ライセンス
4222643,Decoboco hanare,21769906,Decoboco,江東区,35.6806,139.81931,Entire home/apt,14243,2,367,2025-09-21,2.74,3,62,28,M130015171
5080877,Decoboco,21769906,Decoboco,江東区,35.68162,139.81859,Entire home/apt,11987,1,304,2025-09-22,2.35,3,78,38,Hotels and Inns Business Act | 江東区保健所 | 5江健生環へ第５４１号
6854721,Decoboco＋,21769906,Decoboco,江東区,35.67986,139.81736,Entire home/apt,11779,2,235,2025-09-16,1.89,3,66,38,Hotels and Inns Business Act | 江東区保健所 | ５江健生環へ第558号
13094509,Convenient for Tokyo experience Free wifi#302,67661297,Masahiro,江東区,35.6797,139.81599,Private room,9040,2,146,2025-08-24,1.30,33,146,27,Hotels and Inns Business Act | 東京都江東区保健所 | 第30江健生環き第116号
13674555,Direct to Akihabara! 3mins to JR Kameido STA /#201,79564261,Takashi,江東区,35.69904,139.82715,Entire home/apt,9033,1,280,2025-09-26,2.51,5,10,41,Hotels and Inns Business Act | 江東区保健所 | 30江健生環き第55号
15181741,Direct to Akihabara! 3mins to JR Kameido STA /#301,79564261,Takashi,江東区,35.69848,139.826,Entire home/apt,9033,1,227,2025-09-13,2.08,5,7,42,Hotels and Inns Business Act | 江東区保健所 | 30江健生環き第55号
17611582,"Direct to Shinjuku, Shibuya, 2-min to Subway, 2F",40951044,Lei,江東区,35.68269,139.8045,Private room,24878,2,87,2025-08-27,0.84,7,301,9,Hotels and Inns Business Act | 東京都江東区保健所 | ３０江健生環き第１２５号
17899208,#102 総武線新宿直通！買い物超便利！付近ショッピングモールあり！銀座、秋葉原！,33962432,肖冰,江東区,35.69789,139.83699,Entire home/apt,8643,3,90,2025-05-25,0.87,13,327,11,Hotels and Inns Business Act | 江東区保健所長 | ３０江健生環き第49号
21004573,"Tokyo Guest Room, 2BedRooms & 2Free Portable Wi-Fi",94725093,Peter Shinzo & Maya,江東区,35.69659,139.84293,Entire home/apt,14692,1,196,2025-09-15,2.37,1,146,40,Hotels and Inns Business Act | 江東区保健所 | ３０江健生環き第６９号
21399943,Whole house rent!!KOKORO  HOUSE TOKYO !,51037966,Takeshi,江東区,35.69287,139.82251,Entire home/apt,25672,1,280,2025-09-29,2.93,1,118,55,Hotels and Inns Business Act | 江東区保健所 | ３０江健生環き第８９号
22574500,#2 Traditional room★FreeWifi★400m➡︎station,118245621,Dat,江東区,35.68533,139.83437,Private room,8200,1,268,2025-09-27,2.94,3,106,54,Hotels and Inns Business Act | 江東区保健所 | ４江健生環き第３０号
23753172,#1 Western room★FreeWifi★400m➡︎station,118245621,Dat,江東区,35.68694,139.83401,Private room,6953,1,176,2025-09-15,1.92,3,86,39,Hotels and Inns Business Act | 江東区保健所 | ４江健生環き第３０号
24141805,KiyosumiShirakawa 3min|SkyTree|WIFI|Max6|TH101,181893395,Eito And Momoko,江東区,35.68262,139.8047,Private room,14681,1,218,2025-09-05,2.39,2,317,14,Hotels and Inns Business Act | 江東区保健所 | ３１江健生環き第３７号
24142316,"Kiyosumi-Shirakawa 3min | Best for 2, Fits 4",181893395,Eito And Momoko,江東区,35.68065,139.80431,Private room,14388,1,130,2025-06-30,1.43,2,256,7,Hotels and Inns Business Act | 江東区保健所 | 31江健生環き第３７号
24479348,#3 Japanese room★FreeWifi★400m➡︎station,118245621,Dat,江東区,35.68713,139.83381,Private room,7648,1,159,2025-09-08,1.76,3,134,45,Hotels and Inns Business Act | 江東区保健所 | ４江健生環き第３０号
26459880,5/菊川/東京観光に最適/駅から徒歩6分・5名/新宿20分・秋葉原12分・浅草10分/Wi-Fi有,183877565,優子,江東区,35.68787,139.80048,Entire home/apt,18630,2,103,2025-09-15,1.17,44,73,27,
29020095,302   付近レストラン多くあり！すし、天ぷら、ラーメン、中華,33962432,肖冰,江東区,35.69897,139.83816,Private room,,7,14,2020-02-06,0.17,13,118,0,Hotels and Inns Business Act | 江東区保健所長 | ３０江健生環き第49号
29021107,#301 総武線!Near秋葉原、東京ビックサイト！アニメ、アニメイト、コミケ！,33962432,肖冰,江東区,35.6973,139.83633,Private room,,5,3,2020-01-24,0.04,13,146,0,
29021886,#203 秋葉原近く 漫画アニメ好きに最適な貸切隠れ家,33962432,肖冰,江東区,35.69877,139.83611,Entire home/apt,8586,3,21,2025-04-28,0.26,13,342,8,Hotels and Inns Business Act | 江東区保健所長 | 30江健生環き第49号
29022534,202＃Special Moments in Kameido,33962432,肖冰,江東区,35.69867,139.83775,Entire home/apt,8858,3,43,2025-05-26,0.51,13,364,11,Hotels and Inns Business Act | 江東区保健所長 | 30江健生環き第49号
29022810,#201 東京スカイツリー近く 亀戸でのんびり貸切ステイ,33962432,肖冰,江東区,35.697,139.83822,Private room,11184,5,41,2025-09-18,0.49,13,358,9,Hotels and Inns Business Act | 江東区保健所長 | 30江健生環き第49号
29023044,"Akihabara,  Shinjuku are close!",33962432,肖冰,江東区,35.6985,139.83806,Private room,8858,3,42,2025-07-20,0.51,13,288,8,Hotels and Inns Business Act | 江東区保健所長 | 30江健生環き第49号
30390981,Direct to Akihabara! 3mins to JR Kameido STA /#302,79564261,Takashi,江東区,35.69904,139.82715,Entire home/apt,15118,1,172,2025-09-27,2.10,5,6,41,Hotels and Inns Business Act | 江東区保健所 | 30江健生環き第55号
31476029,整套2房29平方，单人床+沙发床，可厨并配基本日本调料，晴空塔、秋叶原、浅草寺1.2公里，4部电车。,235817889,エイホウ,江東区,35.68983,139.79432,Entire home/apt,9963,2,19,2025-09-15,1.05,1,143,13,M130012468
32196645,"【2 Twin】Sumiyoshi Sta. 10 min, Free wifi # 201&202",67661297,Masahiro,江東区,35.67967,139.81506,Entire home/apt,17289,1,120,2025-09-22,1.52,33,326,37,Hotels and Inns Business Act | 東京都江東区保健所 | 第30江健生環き第116号
32456725,Rayal Kameido/Good Location/,155828379,永貫,江東区,35.69435,139.82644,Entire home/apt,23086,31,45,2023-09-24,0.57,9,153,0,Hotels and Inns Business Act | 東京都 | 東京都知事(3)第89659号
33142058,hotel MONday Premium 豊洲/モダンジャパニーズ/大浴場完備,249538647,Hotel MONday Premium Toyosu,江東区,35.648997,139.801039,Private room,,1,16,2022-11-12,0.20,9,0,0,Hotels and Inns Business Act | 東京都江東区保健所 | 30江健生環き第48号
33174536,Sakura Garden Villa樱花逸苑  空の間N,146576412,Sakura,江東区,35.7071,139.82074,Private room,19492,2,20,2025-08-17,0.26,4,344,9,Hotels and Inns Business Act | 東京都江東区保健所 | 30江健生環き第105号
33461364,"Direct to Shinjuku, Shibuya, 2min to Subway, 3F",40951044,Lei,江東区,35.68124,139.80531,Private room,24878,2,47,2025-05-07,0.60,7,293,8,Hotels and Inns Business Act | 東京都江東区保健所 | ３０江健生環き第１２５号
33475797,"Direct to Shinjuku, Shibuya, 2 min to Subway 201",40951044,Lei,江東区,35.68086,139.80367,Private room,12776,2,55,2025-09-15,0.70,7,300,6,Hotels and Inns Business Act | 東京都江東区保健所 | ３０江健生環き第１２５号
33594320,1SAKURA GARDEN VILLA 晴空塔 樹之間 機場直通,146576412,Sakura,江東区,35.70541,139.81932,Private room,12292,1,17,2024-11-24,0.42,4,315,3,Hotels and Inns Business Act | 東京都江東区保健所 | 30江健生環き第105号
